"Date","Simple Date","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 1 Temperature (°C)","Sensor 1 Humidity (%)","Sensor 1 Heat Index (°C)","Sensor 1 Dew Point (°C)"
2026-06-30T10:00:00+05:30,2026-06-30 10:00:00,6.4,18.3,23.8,31,0,21.6,0,21.6,68.6,611.4,7,736.6,26.4,74,27,21.4
2026-06-30T09:55:00+05:30,2026-06-30 09:55:00,7.6,16.6,23.8,17,0,21.6,0,21.6,68.6,611.4,6,713.3,26.4,74,27,21.4
2026-06-30T09:50:00+05:30,2026-06-30 09:50:00,4.3,13,23.8,78,0,21.6,0,21.6,68.6,611.4,6,704.2,26.3,74,26.9,21.3
2026-06-30T09:46:00+05:30,2026-06-30 09:46:00,11.1,18.3,23.8,81,0,21.6,0,21.6,68.6,611.4,1,167.3,26.3,74,26.9,21.3
2026-06-30T09:43:00+05:30,2026-06-30 09:43:00,9.3,16.6,23.8,77,0,21.6,0,21.6,68.6,611.4,6,704.3,26.2,74,26.8,21.2
2026-06-26T16:46:00+05:30,2026-06-26 16:46:00,5.5,13,25.6,71,0,0,0,4.1,47,589.8,1,107.5,30.5,66,35.2,23.4
2026-06-26T16:40:00+05:30,2026-06-26 16:40:00,0,11.1,25.6,50,0,0,0,4.1,47,589.8,1,153.9,30.4,66,35,23.3
2026-06-26T16:35:00+05:30,2026-06-26 16:35:00,0,7.2,25.6,54,0,0,0,4.1,47,589.8,1,150.2,30.4,66,35,23.3
2026-06-26T16:30:00+05:30,2026-06-26 16:30:00,3.2,5.5,25.6,98,0,0,0,4.1,47,589.8,2,262.9,30.5,66,35.2,23.4
2026-06-26T16:25:00+05:30,2026-06-26 16:25:00,0,0,25.6,56,0,0,0,4.1,47,589.8,1,114.2,30.4,66,35,23.3
2026-06-26T16:20:00+05:30,2026-06-26 16:20:00,4,9.3,25.6,68,0,0,0,4.1,47,589.8,2,229.6,30.4,66,35,23.3
2026-06-26T16:15:00+05:30,2026-06-26 16:15:00,4.7,7.2,25.6,82,0,0,0,4.1,47,589.8,2,254.4,30.4,66,35,23.3
2026-06-26T16:10:00+05:30,2026-06-26 16:10:00,0,11.1,25.6,56,0,0,0,4.1,47,589.8,2,247.1,30.5,66,35.2,23.4
2026-06-26T16:05:00+05:30,2026-06-26 16:05:00,6.9,11.1,25.6,53,0,0,0,4.1,47,589.8,3,336.8,30.4,66,35,23.3
2026-06-26T16:00:00+05:30,2026-06-26 16:00:00,6.4,16.6,25.6,76,0,0,0,4.1,47,589.8,2,232.1,30.4,66,35,23.3
2026-06-26T15:55:00+05:30,2026-06-26 15:55:00,6.4,9.3,25.6,79,0,0,0,4.1,47,589.8,1,144.2,30.4,66,35,23.3
2026-06-26T15:50:00+05:30,2026-06-26 15:50:00,0.3,5.5,25.6,52,0,0,0,4.1,47,589.8,3,354.8,30.4,65,34.7,23.1
2026-06-26T15:45:00+05:30,2026-06-26 15:45:00,0.3,9.3,25.6,57,0,0,0,4.1,47,589.8,3,370.9,30.4,66,35,23.3
2026-06-26T15:40:00+05:30,2026-06-26 15:40:00,0.6,11.1,25.6,49,0,0,0,4.1,47,589.8,4,417.9,30.4,66,35,23.3
2026-06-26T15:35:00+05:30,2026-06-26 15:35:00,1.1,13,25.6,54,0,0,0,4.1,47,589.8,4,447.9,30.4,65,34.7,23.1
2026-06-26T15:30:00+05:30,2026-06-26 15:30:00,7.2,14.8,25.6,55,0,0,0,4.1,47,589.8,1,166.5,30.5,65,35,23.2
2026-06-26T15:25:00+05:30,2026-06-26 15:25:00,11.1,20.1,25.6,89,0,0,0,4.1,47,589.8,1,133.8,30.6,67,35.8,23.8
2026-06-26T15:20:00+05:30,2026-06-26 15:20:00,0.3,16.6,25.6,43,0,0,0,4.1,47,589.8,1,164.5,30.6,68,36,24
2026-06-26T15:15:00+05:30,2026-06-26 15:15:00,2.9,7.2,25.6,33,0,0,0,4.1,47,589.8,2,271.1,30.6,68,36,24
2026-06-26T15:10:00+05:30,2026-06-26 15:10:00,0,13,25.6,74,0,0,0,4.1,47,589.8,4,416.7,30.6,68,36,24
2026-06-26T15:05:00+05:30,2026-06-26 15:05:00,0,7.2,25.6,56,0,0,0,4.1,47,589.8,4,466.4,30.5,68,35.8,23.9
2026-06-26T15:00:00+05:30,2026-06-26 15:00:00,0,0,25.6,55,0,0,0,4.1,47,589.8,5,519.7,30.5,68,35.8,23.9
2026-06-26T14:55:00+05:30,2026-06-26 14:55:00,0.3,5.5,25.6,47,0,0,0,4.1,47,589.8,4,500.7,30.5,68,35.8,23.9
2026-06-26T14:50:00+05:30,2026-06-26 14:50:00,1.1,3.5,25.6,66,0,0,0,4.1,47,589.8,4,441.3,30.4,69,35.7,24.1
2026-06-26T14:45:00+05:30,2026-06-26 14:45:00,2.1,11.1,25.6,55,0,0,0,4.1,47,589.8,5,528.5,30.4,69,35.7,24.1
2026-06-26T14:40:00+05:30,2026-06-26 14:40:00,4.3,11.1,25.6,47,0,0,0,4.1,47,589.8,3,324.6,30.4,69,35.7,24.1
2026-06-26T14:36:00+05:30,2026-06-26 14:36:00,5,9.3,25.6,85,0,0,0,4.1,47,589.8,5,596.2,30.4,69,35.7,24.1
2026-06-26T14:30:00+05:30,2026-06-26 14:30:00,0.6,9.3,25.6,58,0,0,0,4.1,47,589.8,6,628.6,30.4,70,36,24.3
2026-06-26T14:25:00+05:30,2026-06-26 14:25:00,0.3,3.5,25.6,59,0,0,0,4.1,47,589.8,2,224.4,30.3,70,35.7,24.2
2026-06-26T14:20:00+05:30,2026-06-26 14:20:00,4.3,7.2,25.6,43,0,0,0,4.1,47,589.8,6,643.5,30.2,70,35.6,24.1
2026-06-26T14:15:00+05:30,2026-06-26 14:15:00,0,9.3,25.6,52,0,0,0,4.1,47,589.8,6,670.8,30.2,70,35.6,24.1
2026-06-26T14:10:00+05:30,2026-06-26 14:10:00,0,11.1,25.6,52,0,0,0,4.1,47,589.8,1,161.1,30.1,69,35.1,23.8
2026-06-26T14:05:00+05:30,2026-06-26 14:05:00,5.5,9.3,25.6,68,0,0,0,4.1,47,589.8,4,482.5,30.1,68,34.8,23.6
2026-06-26T14:00:00+05:30,2026-06-26 14:00:00,0,13,25.6,50,0,0,0,4.1,47,589.8,3,334.8,30.1,68,34.8,23.6
2026-06-26T13:55:00+05:30,2026-06-26 13:55:00,4.7,11.1,25.6,35,0,0,0,4.1,47,589.8,3,345.3,30.1,68,34.8,23.6
2026-06-26T13:50:00+05:30,2026-06-26 13:50:00,1.1,9.3,25.6,77,0,0,0,4.1,47,589.8,7,789.3,30,69,34.8,23.7
2026-06-26T13:45:00+05:30,2026-06-26 13:45:00,7.9,11.1,25.6,100,0,0,0,4.1,47,589.8,7,782.4,30,69,34.8,23.7
2026-06-26T13:40:00+05:30,2026-06-26 13:40:00,2.1,13,25.6,53,0,0,0,4.1,47,589.8,7,805.3,29.9,69,34.6,23.6
2026-06-26T13:35:00+05:30,2026-06-26 13:35:00,1.4,5.5,25.6,109,0,0,0,4.1,47,589.8,8,825.6,29.9,69,34.6,23.6
2026-06-26T13:31:00+05:30,2026-06-26 13:31:00,5.5,13,25.6,63,0,0,0,4.1,47,589.8,7,788.1,29.9,69,34.6,23.6
2026-06-26T13:25:00+05:30,2026-06-26 13:25:00,6.1,18.3,25.6,70,0,0,0,4.1,47,589.8,7,745.4,29.9,69,34.6,23.6
2026-06-26T13:20:00+05:30,2026-06-26 13:20:00,1.4,11.1,25.6,9,0,0,0,4.1,47,589.8,7,723.9,30,69,34.8,23.7
2026-06-26T13:15:00+05:30,2026-06-26 13:15:00,4.7,11.1,25.6,92,0,0,0,4.1,47,589.8,1,187.1,30,68,34.6,23.4
2026-06-26T13:10:00+05:30,2026-06-26 13:10:00,0.3,20.1,25.6,79,0,0,0,4.1,47,589.8,1,175.3,30,67,34.3,23.2
2026-06-26T13:05:00+05:30,2026-06-26 13:05:00,4,11.1,25.6,79,0,0,0,4.1,47,589.8,1,138.2,30.1,68,34.8,23.6
2026-06-26T13:00:00+05:30,2026-06-26 13:00:00,2.6,9.3,21.9,60,0,0,0,4.1,47,589.8,2,232.3,30.1,68,34.8,23.6
2026-06-26T12:55:00+05:30,2026-06-26 12:55:00,6.1,9.3,21.9,71,0,0,0,4.1,47,589.8,2,271.2,30,68,34.6,23.4
2026-06-26T12:50:00+05:30,2026-06-26 12:50:00,0.3,7.2,21.9,58,0,0,0,4.1,47,589.8,6,693.6,29.9,68,34.3,23.3
2026-06-26T12:45:00+05:30,2026-06-26 12:45:00,0.3,13,21.9,41,0,0,0,4.1,47,589.8,5,553.1,29.9,68,34.3,23.3
2026-06-26T12:40:00+05:30,2026-06-26 12:40:00,13.4,16.6,21.9,68,0,0,0,4.1,47,589.8,6,684.4,29.8,68,34.1,23.2
2026-06-26T12:35:00+05:30,2026-06-26 12:35:00,4.3,11.1,21.9,70,0,0,0,4.1,47,589.8,6,671.3,29.8,68,34.1,23.2
2026-06-26T12:30:00+05:30,2026-06-26 12:30:00,4.7,11.1,21.9,62,0,0,0,4.1,47,589.8,7,729,29.7,68,33.9,23.2
2026-06-26T12:26:00+05:30,2026-06-26 12:26:00,1.4,3.5,21.9,38,0,0,0,4.1,47,589.8,7,735.8,29.6,68,33.7,23.1
2026-06-26T12:20:00+05:30,2026-06-26 12:20:00,0,13,21.9,67,0,0,0,4.1,47,589.8,7,748.8,29.5,68,33.4,22.9
2026-06-26T12:15:00+05:30,2026-06-26 12:15:00,12.2,16.6,21.9,113,0,0,0,4.1,47,589.8,6,685.5,29.5,67,33.2,22.7
2026-06-26T12:10:00+05:30,2026-06-26 12:10:00,2.1,9.3,21.9,58,0,0,0,4.1,47,589.8,2,307.1,29.4,67,33,22.6
2026-06-26T12:05:00+05:30,2026-06-26 12:05:00,0.6,11.1,21.9,49,0,0,0,4.1,47,589.8,3,360.8,29.4,67,33,22.6
2026-06-26T12:00:00+05:30,2026-06-26 12:00:00,5.8,21.9,21.9,28,0,0,0,4.1,47,589.8,7,782.4,29.3,67,32.8,22.5
2026-06-26T11:55:00+05:30,2026-06-26 11:55:00,2.9,11.1,20.1,38,0,0,0,4.1,47,589.8,6,618.5,29.3,66,32.6,22.3
2026-06-26T11:50:00+05:30,2026-06-26 11:50:00,6.9,11.1,20.1,63,0,0,0,4.1,47,589.8,3,360.9,29.3,68,32.9,22.7
2026-06-26T11:45:00+05:30,2026-06-26 11:45:00,5,11.1,20.1,84,0,0,0,4.1,47,589.8,6,638.3,29.3,67,32.8,22.5
2026-06-26T11:40:00+05:30,2026-06-26 11:40:00,6.4,9.3,20.1,83,0,0,0,4.1,47,589.8,3,340.4,29.3,68,32.9,22.7
2026-06-26T11:35:00+05:30,2026-06-26 11:35:00,5,11.1,20.1,46,0,0,0,4.1,47,589.8,7,752.2,29.2,68,32.8,22.7
2026-06-26T11:30:00+05:30,2026-06-26 11:30:00,5.5,11.1,20.1,79,0,0,0,4.1,47,589.8,6,667.5,29.2,68,32.8,22.7
2026-06-26T11:25:00+05:30,2026-06-26 11:25:00,1.1,5.5,20.1,74,0,0,0,4.1,47,589.8,2,248.3,29.1,69,32.8,22.8
2026-06-26T11:21:00+05:30,2026-06-26 11:21:00,0,1.8,20.1,76,0,0,0,4.1,47,589.8,6,619.1,29.1,69,32.8,22.8
2026-06-26T11:15:00+05:30,2026-06-26 11:15:00,0,5.5,20.1,49,0,0,0,4.1,47,589.8,6,627.7,29,69,32.6,22.7
2026-06-26T11:10:00+05:30,2026-06-26 11:10:00,0.6,1.8,20.1,69,0,0,0,4.1,47,589.8,2,213.3,28.9,69,32.3,22.6
2026-06-26T11:05:00+05:30,2026-06-26 11:05:00,5,7.2,20.1,74,0,0,0,4.1,47,589.8,6,668.4,28.9,70,32.5,22.8
2026-06-26T11:00:00+05:30,2026-06-26 11:00:00,0,5.5,20.1,52,0,0,0,4.1,47,589.8,6,688.9,28.8,70,32.2,22.7
2026-06-26T10:55:00+05:30,2026-06-26 10:55:00,0,7.2,20.1,48,0,0,0,4.1,47,589.8,7,725.2,28.8,70,32.2,22.7
2026-06-26T10:50:00+05:30,2026-06-26 10:50:00,6.1,7.2,20.1,25,0,0,0,4.1,47,589.8,6,669.4,28.8,70,32.2,22.7
2026-06-26T10:45:00+05:30,2026-06-26 10:45:00,3.2,13,20.1,65,0,0,0,4.1,47,589.8,6,645.4,28.8,70,32.2,22.7
2026-06-26T10:40:00+05:30,2026-06-26 10:40:00,2.9,5.5,20.1,53,0,0,0,4.1,47,589.8,2,275,28.7,71,32.3,22.9
2026-06-26T10:35:00+05:30,2026-06-26 10:35:00,1.8,11.1,20.1,68,0,0,0,4.1,47,589.8,6,637.5,28.7,71,32.3,22.9
2026-06-26T10:30:00+05:30,2026-06-26 10:30:00,6.9,11.1,20.1,106,0,0,0,4.1,47,589.8,5,539.1,28.6,71,32.1,22.8
2026-06-26T10:25:00+05:30,2026-06-26 10:25:00,4.3,9.3,20.1,75,0,0,0,4.1,47,589.8,3,343.4,28.6,71,32.1,22.8
2026-06-26T10:20:00+05:30,2026-06-26 10:20:00,1.8,7.2,20.1,93,0,0,0,4.1,47,589.8,7,738.5,28.5,71,31.8,22.7
2026-06-26T10:15:00+05:30,2026-06-26 10:15:00,3.5,7.2,20.1,57,0,0,0,4.1,47,589.8,4,487.5,28.4,71,31.6,22.6
2026-06-26T10:10:00+05:30,2026-06-26 10:10:00,6.1,11.1,20.1,89,0,0,0,4.1,47,589.8,1,172.3,28.4,71,31.6,22.6
2026-06-26T10:05:00+05:30,2026-06-26 10:05:00,1.4,7.2,20.1,68,0,0,0,4.1,47,589.8,7,750.8,28.3,71,31.4,22.5
2026-06-26T10:00:00+05:30,2026-06-26 10:00:00,3.2,7.2,20.1,56,0,0,0,4.1,47,589.8,1,156.3,28.2,71,31.2,22.4
2026-06-26T09:55:00+05:30,2026-06-26 09:55:00,7.2,9.3,20.1,60,0,0,0,4.1,47,589.8,5,544.6,28.2,71,31.2,22.4
2026-06-26T09:50:00+05:30,2026-06-26 09:50:00,5.5,9.3,20.1,67,0,0,0,4.1,47,589.8,2,242.6,28.1,71,31,22.3
2026-06-26T09:45:00+05:30,2026-06-26 09:45:00,2.9,5.5,20.1,49,0,0,0,4.1,47,589.8,7,721.8,28,71,30.8,22.2
2026-06-26T09:40:00+05:30,2026-06-26 09:40:00,1.4,3.5,20.1,51,0,0,0,4.1,47,589.8,6,690.6,28,71,30.8,22.2
2026-06-26T09:35:00+05:30,2026-06-26 09:35:00,4,9.3,20.1,74,0,0,0,4.1,47,589.8,7,749.6,27.9,71,30.6,22.1
2026-06-26T09:30:00+05:30,2026-06-26 09:30:00,3.2,7.2,20.1,79,0,0,0,4.1,47,589.8,2,251.3,27.9,71,30.6,22.1
2026-06-26T09:25:00+05:30,2026-06-26 09:25:00,3.5,20.1,20.1,33,0,0,0,4.1,47,589.8,5,565,27.9,71,30.6,22.1
2026-06-26T09:20:00+05:30,2026-06-26 09:20:00,2.6,7.2,18.3,43,0,0,0,4.1,47,589.8,4,425.7,27.8,72,30.5,22.3
2026-06-26T09:15:00+05:30,2026-06-26 09:15:00,4.7,9.3,16.6,64,0,0,0,4.1,47,589.8,3,384,27.8,73,30.6,22.5
2026-06-26T09:11:00+05:30,2026-06-26 09:11:00,0,3.5,16.6,50,0,0,0,4.1,47,589.8,2,233.2,27.7,72,30.4,22.2
2026-06-26T09:05:00+05:30,2026-06-26 09:05:00,0,3.5,16.6,59,0,0,0,4.1,47,589.8,5,516.1,27.6,71,30.1,21.9
2026-06-26T09:00:00+05:30,2026-06-26 09:00:00,7.9,9.3,16.6,85,0,0,0,4.1,47,589.8,1,201.7,27.6,71,30.1,21.9
2026-06-26T08:55:00+05:30,2026-06-26 08:55:00,10.5,16.6,16.6,69,0,0,0,4.1,47,589.8,1,133.2,27.6,71,30.1,21.9
2026-06-26T08:50:00+05:30,2026-06-26 08:50:00,5,9.3,9.3,126,0,0,0,4.1,47,589.8,2,233.8,27.5,71,29.8,21.8
2026-06-26T08:45:00+05:30,2026-06-26 08:45:00,4,7.2,9.3,70,0,0,0,4.1,47,589.8,4,457.9,27.5,71,29.8,21.8
2026-06-26T08:40:00+05:30,2026-06-26 08:40:00,0,0,9.3,64,0,0,0,4.1,47,589.8,1,191.3,27.4,71,29.6,21.7
2026-06-26T08:35:00+05:30,2026-06-26 08:35:00,0.3,5.5,9.3,70,0,0,0,4.1,47,589.8,1,175.3,27.4,71,29.6,21.7
2026-06-26T08:30:00+05:30,2026-06-26 08:30:00,0.3,7.2,9.3,48,0,0,0,4.1,47,589.8,3,361.1,27.3,71,29.4,21.6
2026-06-26T08:25:00+05:30,2026-06-26 08:25:00,1.4,7.2,9.3,41,0,0,0,4.1,47,589.8,3,380,27.3,71,29.4,21.6
2026-06-26T08:20:00+05:30,2026-06-26 08:20:00,0,0,9.3,60,0,0,0,4.1,47,589.8,1,202.2,27.3,71,29.4,21.6
2026-06-26T08:15:00+05:30,2026-06-26 08:15:00,0,5.5,9.3,60,0,0,0,4.1,47,589.8,1,109.2,27.3,70,29.3,21.3
2026-06-26T08:10:00+05:30,2026-06-26 08:10:00,0,7.2,9.3,52,0,0,0,4.1,47,589.8,1,164.6,27.3,70,29.3,21.3
2026-06-26T08:05:00+05:30,2026-06-26 08:05:00,0,1.8,9.3,58,0,0,0,4.1,47,589.8,1,134.5,27.2,70,29.2,21.3
2026-06-26T08:00:00+05:30,2026-06-26 08:00:00,1.8,7.2,9.3,54,0,0,0,4.1,47,589.8,1,148.5,27.2,70,29.2,21.3
2026-06-26T07:55:00+05:30,2026-06-26 07:55:00,6.4,9.3,9.3,58,0,0,0,4.1,47,589.8,0,98.5,27.2,70,29.2,21.3
2026-06-26T07:51:00+05:30,2026-06-26 07:51:00,0,3.5,9.3,50,0,0,0,4.1,47,589.8,0,60.8,27.2,70,29.2,21.3
2026-06-26T07:45:00+05:30,2026-06-26 07:45:00,0,3.5,9.3,53,0,0,0,4.1,47,589.8,0,82.7,27.2,70,29.2,21.3
2026-06-26T07:40:00+05:30,2026-06-26 07:40:00,0.6,7.2,9.3,51,0,0,0,4.1,47,589.8,1,151.6,27.2,70,29.2,21.3
2026-06-26T07:35:00+05:30,2026-06-26 07:35:00,0,0,9.3,52,0,0,0,4.1,47,589.8,0,92.5,27.2,70,29.2,21.3
2026-06-26T07:30:00+05:30,2026-06-26 07:30:00,0,3.5,9.3,55,0,0,0,4.1,47,589.8,0,83.9,27.3,70,29.3,21.3
2026-06-26T07:25:00+05:30,2026-06-26 07:25:00,2.1,3.5,9.3,48,0,0,0,4.1,47,589.8,0,76.3,27.2,70,29.2,21.3
2026-06-26T07:20:00+05:30,2026-06-26 07:20:00,0,3.5,9.3,60,0,0,0,4.1,47,589.8,0,47.1,27.3,69,29.2,21.1
2026-06-26T07:15:00+05:30,2026-06-26 07:15:00,0,3.5,9.3,34,0,0,0,4.1,47,589.8,0,75.5,27.2,69,29.2,21
2026-06-26T07:10:00+05:30,2026-06-26 07:10:00,0,0,9.3,47,0,0,0,4.1,47,589.8,0,79.1,27.2,69,29.2,21
2026-06-26T07:05:00+05:30,2026-06-26 07:05:00,0.3,5.5,9.3,65,0,0,0,4.1,47,589.8,0,63.5,27.2,69,29.2,21
2026-06-26T07:00:00+05:30,2026-06-26 07:00:00,0,0,9.3,63,0,0,0,4.1,47,589.8,0,51.2,27.3,69,29.2,21.1
2026-06-26T06:55:00+05:30,2026-06-26 06:55:00,0,0,9.3,54,0,0,0,4.1,47,589.8,0,46.9,27.2,69,29.2,21
2026-06-26T06:50:00+05:30,2026-06-26 06:50:00,3.5,5.5,9.3,59,0,0,0,4.1,47,589.8,0,46.4,27.2,69,29.2,21
2026-06-26T06:46:00+05:30,2026-06-26 06:46:00,0,1.8,9.3,60,0,0,0,4.1,47,589.8,0,47.9,27.2,69,29.2,21
2026-06-26T06:40:00+05:30,2026-06-26 06:40:00,1.4,1.8,9.3,58,0,0,0,4.1,47,589.8,0,39.2,27.2,69,29.2,21
2026-06-26T06:35:00+05:30,2026-06-26 06:35:00,0,3.5,9.3,70,0,0,0,4.1,47,589.8,0,41.8,27.3,69,29.2,21.1
2026-06-26T06:30:00+05:30,2026-06-26 06:30:00,0,1.8,9.3,43,0,0,0,4.1,47,589.8,0,29.1,27.3,69,29.2,21.1
2026-06-26T06:25:00+05:30,2026-06-26 06:25:00,0,0,9.3,30,0,0,0,4.1,47,589.8,0,24.7,27.3,69,29.2,21.1
2026-06-26T06:20:00+05:30,2026-06-26 06:20:00,1.4,5.5,9.3,50,0,0,0,4.1,47,589.8,0,19.5,27.3,69,29.2,21.1
2026-06-26T06:15:00+05:30,2026-06-26 06:15:00,0,3.5,9.3,37,0,0,0,4.1,47,589.8,0,14.4,27.3,69,29.2,21.1
2026-06-26T06:10:00+05:30,2026-06-26 06:10:00,0,0,9.3,37,0,0,0,4.1,47,589.8,0,10.8,27.3,69,29.2,21.1
2026-06-26T06:05:00+05:30,2026-06-26 06:05:00,0,0,9.3,44,0,0,0,4.1,47,589.8,0,7.1,27.3,69,29.2,21.1
2026-06-26T06:00:00+05:30,2026-06-26 06:00:00,0,0,9.3,39,0,0,0,4.1,47,589.8,0,4,27.3,69,29.2,21.1
2026-06-26T05:55:00+05:30,2026-06-26 05:55:00,0,0,9.3,40,0,0,0,4.1,47,589.8,0,2.4,27.3,69,29.2,21.1
2026-06-26T05:50:00+05:30,2026-06-26 05:50:00,0,0,9.3,40,0,0,0,4.1,47,589.8,0,1.1,27.4,69,29.4,21.2
2026-06-26T05:45:00+05:30,2026-06-26 05:45:00,0,0,9.3,42,0,0,0,4.1,47,589.8,0,0.4,27.4,69,29.4,21.2
2026-06-26T05:41:00+05:30,2026-06-26 05:41:00,0,0,9.3,42,0,0,0,4.1,47,589.8,0,0.2,27.4,69,29.4,21.2
2026-06-26T05:35:00+05:30,2026-06-26 05:35:00,0,0,9.3,42,0,0,0,4.1,47,589.8,0,0,27.4,69,29.4,21.2
2026-06-26T05:30:00+05:30,2026-06-26 05:30:00,0,0,9.3,48,0,0,0,4.1,47,589.8,0,0,27.4,68,29.3,20.9
2026-06-26T05:25:00+05:30,2026-06-26 05:25:00,0,0,9.3,43,0,0,0,4.1,47,589.8,0,0,27.5,68,29.5,21.1
2026-06-26T05:20:00+05:30,2026-06-26 05:20:00,0,0,9.3,42,0,0,0,4.1,47,589.8,0,0,27.4,68,29.3,20.9
2026-06-26T05:15:00+05:30,2026-06-26 05:15:00,0,0,9.3,42,0,0,0,4.1,47,589.8,0,0,27.5,68,29.5,21.1
2026-06-26T05:10:00+05:30,2026-06-26 05:10:00,0,0,9.3,45,0,0,0,4.1,47,589.8,0,0,27.5,68,29.5,21.1
2026-06-26T05:05:00+05:30,2026-06-26 05:05:00,0,0,9.3,62,0,0,0,4.1,47,589.8,0,0,27.4,68,29.3,20.9
2026-06-26T05:00:00+05:30,2026-06-26 05:00:00,0,0,9.3,45,0,0,0,4.1,47,589.8,0,0,27.5,68,29.5,21.1
2026-06-26T04:55:00+05:30,2026-06-26 04:55:00,0,0,9.3,48,0,0,0,4.1,47,589.8,0,0,27.5,68,29.5,21.1
2026-06-26T04:50:00+05:30,2026-06-26 04:50:00,0,0,9.3,45,0,0,0,4.1,47,589.8,0,0,27.5,68,29.5,21.1
2026-06-26T04:45:00+05:30,2026-06-26 04:45:00,0,0,9.3,44,0,0,0,4.1,47,589.8,0,0,27.5,68,29.5,21.1
2026-06-26T04:40:00+05:30,2026-06-26 04:40:00,0,0,9.3,45,0,0,0,4.1,47,589.8,0,0,27.5,68,29.5,21.1
2026-06-26T04:35:00+05:30,2026-06-26 04:35:00,0,0,9.3,45,0,0,0,4.1,47,589.8,0,0,27.5,68,29.5,21.1
2026-06-26T04:30:00+05:30,2026-06-26 04:30:00,0,0,9.3,47,0,0,0,4.1,47,589.8,0,0,27.5,68,29.5,21.1
2026-06-26T04:25:00+05:30,2026-06-26 04:25:00,0,0,9.3,48,0,0,0,4.1,47,589.8,0,0,27.5,68,29.5,21.1
2026-06-26T04:20:00+05:30,2026-06-26 04:20:00,0,0,9.3,48,0,0,0,4.1,47,589.8,0,0,27.5,68,29.5,21.1
2026-06-26T04:15:00+05:30,2026-06-26 04:15:00,0,1.8,9.3,50,0,0,0,4.1,47,589.8,0,0,27.6,68,29.7,21.2
2026-06-26T04:10:00+05:30,2026-06-26 04:10:00,0,0,9.3,49,0,0,0,4.1,47,589.8,0,0,27.6,68,29.7,21.2
2026-06-26T04:05:00+05:30,2026-06-26 04:05:00,0,0,9.3,46,0,0,0,4.1,47,589.8,0,0,27.6,68,29.7,21.2
2026-06-26T04:00:00+05:30,2026-06-26 04:00:00,0,1.8,9.3,50,0,0,0,4.1,47,589.8,0,0,27.6,67,29.6,20.9
2026-06-26T03:55:00+05:30,2026-06-26 03:55:00,0,1.8,9.3,66,0,0,0,4.1,47,589.8,0,0,27.6,67,29.6,20.9
2026-06-26T03:50:00+05:30,2026-06-26 03:50:00,2.6,5.5,9.3,53,0,0,0,4.1,47,589.8,0,0,27.6,67,29.6,20.9
2026-06-26T03:45:00+05:30,2026-06-26 03:45:00,0,3.5,9.3,50,0,0,0,4.1,47,589.8,0,0,27.6,67,29.6,20.9
2026-06-26T03:40:00+05:30,2026-06-26 03:40:00,0,0,9.3,48,0,0,0,4.1,47,589.8,0,0,27.6,67,29.6,20.9
2026-06-26T03:35:00+05:30,2026-06-26 03:35:00,0,5.5,9.3,54,0,0,0,4.1,47,589.8,0,0,27.6,67,29.6,20.9
2026-06-26T03:30:00+05:30,2026-06-26 03:30:00,0,7.2,9.3,55,0,0,0,4.1,47,589.8,0,0,27.7,67,29.8,21
2026-06-26T03:25:00+05:30,2026-06-26 03:25:00,3.5,7.2,9.3,53,0,0,0,4.1,47,589.8,0,0,27.7,67,29.8,21
2026-06-26T03:20:00+05:30,2026-06-26 03:20:00,0,0,9.3,49,0,0,0,4.1,47,589.8,0,0,27.7,67,29.8,21
2026-06-26T03:16:00+05:30,2026-06-26 03:16:00,3.5,5.5,9.3,55,0,0,0,4.1,47,589.8,0,0,27.7,67,29.8,21
2026-06-26T03:10:00+05:30,2026-06-26 03:10:00,0,0,9.3,50,0,0,0,4.1,47,589.8,0,0,27.7,67,29.8,21
2026-06-26T03:05:00+05:30,2026-06-26 03:05:00,1.8,7.2,9.3,50,0,0,0,4.1,47,589.8,0,0,27.8,67,29.9,21.1
2026-06-26T03:00:00+05:30,2026-06-26 03:00:00,0,1.8,7.2,54,0,0,0,4.1,47,589.8,0,0,27.8,67,29.9,21.1
2026-06-26T02:55:00+05:30,2026-06-26 02:55:00,0.6,1.8,7.2,49,0,0,0,4.1,47,589.8,0,0,27.8,67,29.9,21.1
2026-06-26T02:50:00+05:30,2026-06-26 02:50:00,1.8,3.5,7.2,63,0,0,0,4.1,47,589.8,0,0,27.8,67,29.9,21.1
2026-06-26T02:45:00+05:30,2026-06-26 02:45:00,0.3,5.5,7.2,60,0,0,0,4.1,47,589.8,0,0,27.8,67,29.9,21.1
2026-06-26T02:40:00+05:30,2026-06-26 02:40:00,0,5.5,7.2,49,0,0,0,4.1,47,589.8,0,0,27.8,67,29.9,21.1
2026-06-26T02:35:00+05:30,2026-06-26 02:35:00,0,5.5,7.2,46,0,0,0,4.1,47,589.8,0,0,27.8,67,29.9,21.1
2026-06-26T02:30:00+05:30,2026-06-26 02:30:00,0,1.8,7.2,57,0,0,0,4.1,47,589.8,0,0,27.8,67,29.9,21.1
